,Close
5876,1.4975
17766,1.51939
26804,1.45921
1160,1.49565
15815,1.52295
15445,1.52867
19892,1.48434
20166,1.49481
5302,1.49776
2768,1.50195
13359,1.51452
1573,1.50265
14887,1.5221
3951,1.5127199999999998
18656,1.50539
22154,1.48508
3367,1.49928
26953,1.46176
25590,1.45932
13435,1.51745
11542,1.50191
17007,1.51861
8009,1.48947
9531,1.49036
27842,1.47188
19928,1.48484
12510,1.50737
11986,1.49332
4995,1.5116
9781,1.49568
11750,1.49039
18470,1.51015
17165,1.5299
8708,1.48384
19421,1.4852
1100,1.49534
21249,1.48649
3235,1.49015
20781,1.48648
4722,1.50695
26220,1.46045
20004,1.48794
5266,1.49923
15326,1.52629
7032,1.48653
20136,1.48918
329,1.5105
19224,1.49116
26352,1.45455
4522,1.50724
26398,1.45435
849,1.51007
24128,1.47695
27920,1.46689
5607,1.49902
26554,1.45886
3148,1.49398
1284,1.49111
11616,1.49561
8606,1.4849
16537,1.51859
27657,1.46412
209,1.51281
12714,1.5106000000000002
3271,1.49237
4717,1.5065
10286,1.49472
1004,1.50063
22927,1.48345
25798,1.46226
10532,1.5022600000000002
15247,1.52364
17705,1.51845
11471,1.51161
11525,1.5039
25836,1.46098
6212,1.4884
3542,1.50283
17795,1.52287
253,1.50864
27866,1.47236
9340,1.48948
26817,1.46004
6403,1.49535
27329,1.45559
7632,1.48135
1728,1.50146
26189,1.45915
14677,1.5251
11441,1.5132
20720,1.48622
14593,1.52553
1971,1.49886
24439,1.46682
20682,1.48814
16080,1.52176
13055,1.51143
18104,1.51976
694,1.49879
12047,1.50773
27387,1.4592
2284,1.50085
3094,1.49758
1677,1.49936
2114,1.50312
26406,1.45435
26033,1.46151
19716,1.48474
22907,1.4816
11292,1.51135
5041,1.51084
3563,1.50515
18616,1.50688
9954,1.49168
19787,1.48541
6312,1.49251
12103,1.49889
12004,1.4925
17040,1.51808
10383,1.49314
6684,1.48954
24959,1.47056
8186,1.48298
23118,1.48196
17976,1.5169
11631,1.4968
24723,1.47764
2484,1.50039
13034,1.5093299999999998
24514,1.47084
18856,1.4992
7205,1.48066
5967,1.49819
26369,1.45216
17336,1.53218
23431,1.48084
24796,1.47774
3409,1.50273
9910,1.49753
26171,1.45695
7192,1.48307
24277,1.47364
1159,1.49613
22187,1.48403
14674,1.52506
9024,1.48265
15185,1.52601
22979,1.4848
7953,1.48777
25396,1.46382
8118,1.48751
14120,1.5258500000000002
18098,1.51984
23096,1.48438
17530,1.53045
13948,1.52369
12076,1.50269
11179,1.51688
20698,1.48551
5914,1.49789
16840,1.5124300000000002
23987,1.4829
5397,1.49943
20739,1.48552
19470,1.48576
16480,1.5169700000000002
3130,1.49293
8015,1.48944
6780,1.48633
12123,1.49653
6618,1.49375
2627,1.50155
10559,1.49834
2239,1.49744
544,1.5047199999999998
9399,1.49581
11219,1.5133299999999998
13939,1.52425
2389,1.5022600000000002
4261,1.50728
26230,1.45939
15903,1.52226
20594,1.48796
10583,1.49899
13579,1.51084
18528,1.50758
1054,1.5001799999999998
21656,1.48994
5591,1.49703
23973,1.48288
20105,1.48769
4268,1.50779
18109,1.51908
19277,1.48525
25365,1.46795
21176,1.48591
23432,1.4807
27498,1.46024
4535,1.50629
10546,1.50122
25830,1.46177
12674,1.51203
2397,1.50378
4184,1.5061
2576,1.50103
2373,1.5027
27414,1.45987
24317,1.47472
23158,1.48337
23358,1.47966
27690,1.47685
14104,1.52512
11236,1.51468
2515,1.50059
4262,1.50738
27299,1.45845
19845,1.48571
16799,1.51064
15150,1.5258500000000002
5778,1.49903
26283,1.45848
3695,1.5056699999999998
17094,1.52516
22905,1.48144
27260,1.45835
11720,1.49167
4503,1.50683
5873,1.49773
24895,1.47526
18282,1.51246
21813,1.48384
1495,1.50157
23144,1.48315
13960,1.52419
4091,1.51167
22670,1.4889
2888,1.49775
24694,1.47603
4928,1.5117699999999998
17182,1.5353
5206,1.50224
25417,1.46132
3319,1.50093
3574,1.5059900000000002
916,1.50848
16911,1.51629
26011,1.46046
11136,1.51497
9697,1.49292
26609,1.45732
6264,1.49473
24197,1.47436
12419,1.50324
4019,1.50898
15456,1.52808
17158,1.53072
19144,1.49187
19416,1.48599
6429,1.49497
17710,1.51751
21035,1.48069
2750,1.50403
22618,1.48777
24009,1.48682
22769,1.48936
16450,1.51885
23730,1.4787
25089,1.4698
598,1.50547
4001,1.51045
10097,1.491
22156,1.48454
20603,1.48866
23784,1.4787
5672,1.49734
6217,1.49054
24726,1.47801
17248,1.53807
23454,1.48069
15471,1.52946
5080,1.50858
15390,1.52538
20573,1.4889
20894,1.48454
20270,1.49168
11036,1.51612
11936,1.49269
1446,1.50094
26173,1.45853
20269,1.49158
9611,1.49872
15856,1.51815
12128,1.49726
21152,1.48954
14379,1.52416
7309,1.47959
7034,1.48667
27804,1.47631
2837,1.49875
19672,1.48606
3218,1.49332
11324,1.5099399999999998
21416,1.47904
21626,1.48771
26137,1.45806
4695,1.50677
5241,1.49998
11545,1.50274
25022,1.46896
9950,1.49294
7338,1.47989
19693,1.48784
25207,1.47117
6806,1.48313
27307,1.45808
25379,1.46614
4482,1.50633
10415,1.49276
22446,1.48387
25283,1.46931
4483,1.50627
21536,1.48619
15225,1.5237500000000002
9180,1.4871
23819,1.48041
19513,1.48572
10524,1.50098
25246,1.46759
7234,1.48102
21910,1.48706
4608,1.50887
16884,1.51509
24987,1.47272
21894,1.48697
17430,1.52949
9193,1.48806
23258,1.48244
24438,1.46733
15120,1.52313
12878,1.50605
27058,1.46217
25072,1.46913
1074,1.49779
26471,1.4576
13817,1.5205
19553,1.48827
777,1.5092
20088,1.48676
20401,1.49096
9386,1.49451
9553,1.49134
21212,1.48573
21297,1.48802
18547,1.5078200000000002
12598,1.51293
6083,1.49564
22198,1.48326
11446,1.51363
20542,1.49058
13113,1.51224
5890,1.49735
9379,1.49264
21571,1.49159
9187,1.48708
10474,1.49608
9156,1.48751
6005,1.49697
565,1.50399
5899,1.49731
21525,1.48683
13873,1.52323
840,1.5108700000000002
3888,1.5167000000000002
9834,1.49692
7641,1.48159
21720,1.48548
2666,1.50236
22218,1.484
26065,1.45849
12334,1.49893
9341,1.48957
25599,1.45837
4092,1.51138
16158,1.52473
12671,1.51106
765,1.50701
11343,1.51142
19133,1.49392
22405,1.48337
21547,1.48808
25669,1.45816
4865,1.51501
21535,1.48571
2620,1.50163
21052,1.47982
6709,1.48825
3026,1.49893
17288,1.53878
4102,1.5121099999999998
17682,1.52217
21190,1.48566
15831,1.52139
2022,1.49985
23933,1.48257
9385,1.49395
2685,1.50512
24686,1.47642
71,1.5143
1025,1.50378
14714,1.52597
12751,1.51438
13908,1.52455
1189,1.49671
22546,1.48511
11690,1.49095
3499,1.50446
17051,1.51984
12791,1.51308
2709,1.5068700000000002
16464,1.51816
4242,1.50707
1359,1.49197
12931,1.50651
9840,1.4976
14106,1.52518
17263,1.5384799999999998
1578,1.50183
19545,1.48835
1509,1.50187
24424,1.46785
18868,1.50143
12780,1.51366
4112,1.5093100000000002
21072,1.47958
13942,1.52479
1845,1.49984
12243,1.49964
12399,1.50224
7838,1.48676
6963,1.48597
13769,1.51534
15700,1.52597
12002,1.49293
4332,1.51174
23436,1.48075
11678,1.49228
18683,1.5007700000000002
3614,1.50768
2108,1.5038200000000002
14409,1.51995
19344,1.4843
10778,1.50081
7773,1.48593
18503,1.5072100000000002
23112,1.48381
12888,1.50676
5323,1.49982
17096,1.52568
11351,1.51079
4183,1.50607
23751,1.47842
26003,1.4613
26318,1.45869
21021,1.47948
636,1.50075
8983,1.48416
20322,1.49117
4512,1.50616
1193,1.49732
45,1.51528
24766,1.47832
17360,1.53183
20495,1.48937
13866,1.52535
6786,1.48426
2963,1.5025
9776,1.49533
23189,1.4817
4515,1.5062600000000002
9581,1.49325
14267,1.53249
25740,1.46527
1975,1.4996
22682,1.48928
25422,1.46095
12603,1.5127000000000002
11906,1.49169
6889,1.48395
23283,1.48394
25177,1.46967
25824,1.46309
27283,1.45934
14912,1.5218
18998,1.49846
432,1.51031
5167,1.50691
26458,1.457
1832,1.49938
15930,1.52014
23691,1.47654
24016,1.48022
10264,1.4932
37,1.51725
14574,1.5258699999999998
18149,1.52178
24824,1.47773
18561,1.50799
4593,1.51034
713,1.49768
559,1.50333
13254,1.50923
20793,1.48477
2335,1.50251
13091,1.51076
4537,1.50576
12612,1.51241
23106,1.48408
6131,1.49525
7002,1.48659
13092,1.51078
22178,1.48393
10437,1.49303
18154,1.52089
7432,1.47966
13017,1.5102600000000002
13879,1.52503
3747,1.51239
11600,1.49406
1597,1.50173
24869,1.47266
26536,1.45957
14641,1.52536
18059,1.51692
14080,1.52427
9372,1.49204
27402,1.45943
17472,1.52912
4302,1.51071
3006,1.50232
22849,1.48383
13285,1.50942
26765,1.45903
17009,1.51842
7523,1.48099
5830,1.49715
26656,1.45733
19851,1.48479
1559,1.50379
13313,1.51185
13528,1.50968
16310,1.52577
17992,1.51776
21521,1.48447
2107,1.5039
25231,1.46839
25213,1.47156
11878,1.48989
27648,1.46482
10447,1.49388
12561,1.51214
15863,1.5167199999999998
20688,1.48518
13936,1.52572
7939,1.48866
16105,1.52286
18232,1.51857
13532,1.50923
8027,1.49047
18057,1.51589
20637,1.4904
17290,1.5374
9228,1.48926
11885,1.49187
760,1.5072
986,1.50256
12614,1.51337
20297,1.49213
324,1.51002
18371,1.51071
24523,1.47015
10245,1.49334
16679,1.51872
11735,1.49257
13030,1.50953
1785,1.49935
4382,1.50995
22430,1.48392
9476,1.49368
20160,1.49375
12646,1.51254
15321,1.52626
15698,1.5264
13425,1.51968
18477,1.51044
15012,1.52002
15234,1.52439
17254,1.53821
7407,1.47925
12544,1.51342
7313,1.47899
2648,1.50347
2586,1.50143
14328,1.52544
11009,1.51283
3182,1.49425
11672,1.49231
4803,1.51153
4218,1.50365
5692,1.49737
26901,1.46658
12779,1.51393
9371,1.4923
13591,1.51091
7378,1.47894
1754,1.50381
25347,1.46697
10538,1.50206
5372,1.49877
15545,1.52833
21968,1.48924
1613,1.50052
5829,1.4974
25326,1.46873
25949,1.46181
18864,1.4997
2015,1.50026
19707,1.48448
26895,1.46573
27637,1.46468
5756,1.49786
603,1.50429
5329,1.49853
23105,1.48384
865,1.50896
21402,1.48046
16627,1.51675
19679,1.48633
24503,1.46602
23385,1.4812
16865,1.51726
26845,1.46387
11220,1.5139200000000002
4830,1.51091
19829,1.48569
5344,1.49659
25797,1.46176
15316,1.5255999999999998
22767,1.48927
12797,1.51167
17157,1.53057
15455,1.52861
22307,1.48159
3873,1.51468
179,1.51368
19466,1.48671
7436,1.47991
19215,1.4916
5958,1.49725
14110,1.52535
1800,1.49835
20275,1.49246
14648,1.5244
15082,1.51937
6038,1.49653
8221,1.48593
26975,1.46215
13895,1.5233
2801,1.49639
19148,1.49174
2922,1.4967
24841,1.47595
12856,1.5082
23738,1.47827
1245,1.49206
25539,1.45876
4053,1.50894
5931,1.4971
3239,1.49125
108,1.51583
21060,1.47944
16150,1.52448
20255,1.49286
14728,1.52521
19384,1.48551
11319,1.51037
19197,1.49015
3534,1.50209
4394,1.50828
11330,1.5107
14966,1.51799
25810,1.46308
17565,1.53262
3567,1.50531
18176,1.51651
7433,1.47937
27794,1.47704
20249,1.49291
11317,1.51008
5494,1.49937
25126,1.46904
17357,1.53167
4299,1.5102
23684,1.47775
5872,1.49775
4838,1.50946
7598,1.48186
1789,1.4985
22435,1.48406
13739,1.51813
13662,1.51257
7195,1.48278
19752,1.48392
14746,1.52512
7464,1.48106
9230,1.48945
23934,1.48279
6330,1.49229
10,1.51508
10839,1.50013
5868,1.49784
8855,1.48071
17810,1.5209899999999998
25218,1.46911
11457,1.51208
24886,1.47142
17164,1.53005
21032,1.48169
24541,1.47083
15462,1.5291
10585,1.49924
24844,1.47602
8515,1.48691
1344,1.49035
372,1.51048
15806,1.52354
909,1.50856
14915,1.5224
25857,1.45895
16880,1.51439
22146,1.48511
22504,1.4838
17690,1.52285
16210,1.52586
11662,1.48802
24201,1.4755
11415,1.51649
1244,1.4918
1195,1.49724
2990,1.50126
17807,1.5209899999999998
15704,1.52623
26781,1.45716
256,1.50857
16365,1.52258
8205,1.48349
26474,1.45707
14769,1.52413
19004,1.49746
22565,1.48488
26222,1.46057
25620,1.45805
17616,1.5286499999999998
19869,1.4851
4784,1.51067
13663,1.51294
7522,1.48093
9304,1.48986
15870,1.51741
18240,1.51683
24691,1.4761
5912,1.4976
25297,1.46914
13886,1.52459
19566,1.48808
19781,1.48632
16330,1.52715
19294,1.48534
22252,1.48497
1379,1.49074
7689,1.48264
3688,1.50674
18772,1.50398
26634,1.45594
15659,1.52736
3790,1.51434
8812,1.47907
16182,1.52246
652,1.50047
26985,1.46328
11665,1.49067
18348,1.51307
5328,1.4983
7219,1.48206
24852,1.47321
11162,1.51682
12,1.51544
6152,1.49409
11663,1.48914
2810,1.49543
2689,1.50488
11161,1.51694
13478,1.51214
20758,1.4852
12616,1.51348
9858,1.49701
23940,1.48293
12363,1.50368
26996,1.46242
1506,1.50227
4366,1.50871
10588,1.49893
14392,1.52334
2130,1.502
1648,1.49984
15928,1.52029
17114,1.53045
6766,1.48679
21506,1.48268
4144,1.50489
8201,1.48307
26515,1.4595
14830,1.52535
9937,1.49549
13603,1.51061
26297,1.45799
12597,1.51246
21647,1.49171
14963,1.51796
26120,1.45708
26233,1.45945
1543,1.5022
12120,1.49802
17540,1.53483
22699,1.48966
22633,1.4862
14408,1.52049
14893,1.52183
32,1.51719
7187,1.4839
25440,1.4616
22919,1.48194
24546,1.47178
12213,1.4969
21509,1.48248
17994,1.5176500000000002
17323,1.52915
17325,1.52982
8749,1.48186
745,1.50123
4083,1.51113
2877,1.49815
21294,1.48712
9933,1.49643
22812,1.48855
2651,1.50489
24458,1.46568
24336,1.47552
18205,1.51427
26099,1.45833
25310,1.46772
7146,1.48614
957,1.50561
2110,1.50359
5108,1.50659
22678,1.48888
7631,1.4816
27384,1.4603
25465,1.46049
26933,1.46223
24012,1.48451
18411,1.50971
13535,1.5089
10960,1.5105
20701,1.48556
8847,1.48067
12911,1.50573
25370,1.46621
23400,1.48254
20576,1.4887
18789,1.50127
17853,1.5179399999999998
10391,1.49243
4640,1.50956
2399,1.50292
7310,1.4797
17276,1.5384799999999998
24382,1.46942
12000,1.4942
14024,1.52426
23272,1.484
9597,1.4994
23242,1.48302
2625,1.5013800000000002
21897,1.48809
11340,1.5114
3346,1.49866
15835,1.52101
26299,1.45825
8297,1.48677
8959,1.48324
16460,1.51823
21706,1.48675
6651,1.49231
4947,1.51193
20477,1.48937
10452,1.49079
16218,1.5249899999999998
9967,1.49278
18423,1.50926
21311,1.48837
93,1.5117699999999998
17253,1.53766
7171,1.48534
6791,1.48604
9139,1.48834
27894,1.46684
19014,1.49727
25881,1.461
7844,1.48692
16331,1.5271400000000002
20286,1.49227
1885,1.4988
24518,1.4716
12786,1.51336
5773,1.4986
18345,1.5135
8190,1.48277
20693,1.48405
2,1.51677
16091,1.52477
2759,1.50343
21640,1.49131
18648,1.50698
12222,1.497
9425,1.49366
25771,1.46353
7849,1.48677
3175,1.49236
21558,1.48816
15669,1.52678
16304,1.52655
2465,1.49921
23367,1.48044
14274,1.53095
25601,1.4585
15612,1.52609
19785,1.48598
2511,1.49968
15248,1.5241
22923,1.48172
18906,1.50088
3621,1.5067
2317,1.50179
7086,1.48826
4477,1.50618
10082,1.48801
1155,1.49693
2486,1.5010599999999998
26332,1.45682
19464,1.48577
3227,1.49108
15015,1.52012
13541,1.50945
4392,1.50803
21104,1.48088
8872,1.48158
23880,1.48095
2191,1.50573
9921,1.49741
8001,1.48953
20709,1.48685
6668,1.4903
13358,1.51415
8163,1.48375
17064,1.52025
12818,1.51231
5909,1.49758
18493,1.50666
27703,1.47428
21810,1.48423
19763,1.48683
19371,1.48544
7320,1.47864
14142,1.52989
20848,1.48545
5298,1.49903
20193,1.49716
4240,1.50761
20139,1.48919
13934,1.52665
16205,1.52424
7612,1.48091
9769,1.49536
26972,1.46214
10141,1.49294
24137,1.47567
2889,1.4976
21299,1.48815
788,1.50979
18884,1.50239
25837,1.46027
18832,1.50004
13636,1.51135
3401,1.49847
18430,1.50907
3377,1.49894
22153,1.48551
583,1.5028899999999998
9972,1.49234
16733,1.51562
19500,1.48646
27347,1.45355
15197,1.52683
13897,1.52432
25541,1.459
801,1.50883
20769,1.48449
9173,1.4879
11650,1.49213
18797,1.50352
5173,1.50759
6499,1.49162
20568,1.48948
16256,1.5286499999999998
21170,1.48795
17352,1.53254
12847,1.50916
18320,1.51231
7709,1.48441
6853,1.48242
2756,1.50344
6458,1.49478
25572,1.45987
14855,1.52394
12809,1.51198
14792,1.52554
13806,1.5179
18000,1.5176500000000002
6942,1.48464
26776,1.45784
2170,1.5066199999999998
22026,1.48967
5087,1.50726
12059,1.50405
22076,1.48941
8077,1.48728
18775,1.50215
25967,1.46058
5615,1.49802
13846,1.52627
10974,1.50852
27158,1.46346
16112,1.52353
19300,1.48531
13444,1.51867
13824,1.52204
13376,1.51559
10067,1.48624
9481,1.4934
2401,1.50281
8111,1.48743
12397,1.50359
20097,1.487
15702,1.52579
11139,1.51556
23632,1.47816
1702,1.50214
26247,1.46021
5641,1.49707
25094,1.46972
1124,1.49709
4521,1.50727
15077,1.519
14439,1.52432
19391,1.48515
13003,1.51066
7764,1.48655
20613,1.4916
9763,1.49595
23985,1.48272
9735,1.4956
14158,1.52918
20773,1.48595
11612,1.49514
3133,1.49222
4264,1.50732
15329,1.52633
7972,1.48903
4677,1.50921
21265,1.48795
13320,1.51136
22496,1.48348
16246,1.52828
11880,1.49116
22604,1.48688
7062,1.49036
4663,1.51061
20615,1.49209
26300,1.45794
2367,1.50137
26775,1.45819
9721,1.49497
13928,1.52475
21979,1.48756
16824,1.5077
14306,1.52853
16142,1.52352
25749,1.46522
25172,1.46959
12884,1.50577
15401,1.52609
26526,1.46009
14310,1.52732
17608,1.52989
1490,1.50444
3247,1.48984
6849,1.48173
20135,1.48877
1425,1.49853
20624,1.49019
21842,1.48529
2691,1.50549
19746,1.48435
19227,1.49139
10441,1.49342
26402,1.45517
23547,1.48262
6843,1.48179
16622,1.51595
13085,1.51072
15008,1.52053
8572,1.48724
9148,1.48777
10813,1.501
24396,1.4676
9552,1.49107
3196,1.4937
14500,1.52713
486,1.50691
15908,1.52285
370,1.51072
783,1.5102
6382,1.49456
22728,1.4886
23042,1.48554
16682,1.52142
17257,1.53864
16529,1.5173100000000002
2047,1.50326
104,1.51485
21446,1.47991
18299,1.51303
13266,1.50887
5684,1.49674
3632,1.50684
16493,1.51723
13089,1.51049
15893,1.51925
11656,1.49074
18522,1.50611
22472,1.48447
24851,1.47371
12663,1.51232
669,1.49919
18712,1.4967
19232,1.48936
19533,1.48816
26946,1.46154
11634,1.49591
1439,1.49954
11039,1.51531
26243,1.45999
25718,1.46498
4811,1.51217
3258,1.48914
19882,1.48581
27571,1.4607
20155,1.49162
27752,1.47893
16057,1.5232
26580,1.45797
7332,1.48002
1564,1.5053800000000002
18218,1.51755
21602,1.48851
14922,1.522
11760,1.4884
9965,1.49238
16805,1.50788
26308,1.45849
19542,1.48756
21327,1.4887
18916,1.50121
27115,1.46403
14174,1.52939
3003,1.50317
11978,1.49397
11716,1.49123
5389,1.49976
12055,1.50515
21762,1.48443
1309,1.49112
11345,1.51086
17173,1.53252
25038,1.4683
26473,1.45702
22492,1.48325
2514,1.50084
12577,1.51122
23233,1.48217
15754,1.52161
14245,1.53266
21645,1.49143
9258,1.48931
26481,1.45747
8791,1.47997
24610,1.47451
12881,1.5056699999999998
11249,1.51465
9777,1.49527
21088,1.4813
20535,1.48908
5257,1.4993
13932,1.5264
26659,1.45729
20505,1.48949
20204,1.49636
22308,1.48144
3301,1.49965
25919,1.46141
12041,1.50406
5406,1.49937
712,1.49723
5783,1.49873
4409,1.51004
11688,1.49091
5920,1.49745
23438,1.48127
22221,1.48421
5411,1.49955
23823,1.48057
16934,1.51845
20284,1.49174
3241,1.49195
22937,1.48264
21126,1.48449
8493,1.48805
25313,1.4677
9321,1.48997
22264,1.48454
19523,1.48821
8444,1.49016
11109,1.51207
14511,1.5277500000000002
18482,1.5105300000000002
12231,1.49868
23228,1.48206
7292,1.48038
3671,1.50557
27177,1.46414
10629,1.50251
25302,1.46854
17188,1.53622
8940,1.48316
17593,1.5314100000000002
19860,1.4847
25005,1.47085
2934,1.50212
10794,1.49916
15307,1.52829
4311,1.51151
14691,1.52586
6597,1.49405
27172,1.46412
12489,1.5036
25466,1.45982
22193,1.48341
22254,1.48445
24313,1.47467
16440,1.51746
3412,1.50133
10416,1.49292
400,1.50783
2986,1.50197
12764,1.51295
16043,1.52334
10251,1.49314
6605,1.49389
27271,1.45783
22654,1.48798
20911,1.48399
12664,1.51218
6554,1.49481
8780,1.47981
23869,1.47923
20951,1.48222
10797,1.49958
5781,1.49956
12241,1.4992
24488,1.4678
22280,1.48427
23716,1.47806
7233,1.48108
27742,1.47719
20192,1.49722
11736,1.49264
519,1.50055
1755,1.50402
4508,1.50681
23394,1.48091
12919,1.50554
24749,1.47726
16109,1.52318
5263,1.49936
1069,1.49844
15184,1.52546
8419,1.48948
17463,1.52919
21143,1.48378
665,1.50005
21332,1.48972
13796,1.51842
26702,1.45748
27085,1.46351
1699,1.49926
12164,1.49676
18261,1.51535
27893,1.46665
26389,1.45164
4916,1.511
7065,1.49069
2979,1.50429
19839,1.48599
13750,1.51784
8990,1.48357
6861,1.48307
8168,1.48377
18930,1.50123
8128,1.48608
23420,1.48331
13644,1.5117699999999998
16475,1.51727
23927,1.48303
8384,1.48757
5246,1.4998
13464,1.5133100000000002
27040,1.46168
3896,1.51807
17733,1.51895
1721,1.50158
27004,1.46149
3777,1.51501
16742,1.51446
15210,1.52469
15722,1.5225300000000002
21747,1.48474
4050,1.5096500000000002
26277,1.45932
12280,1.49818
13894,1.52296
7705,1.48376
20357,1.49074
12229,1.49789
7105,1.48753
6372,1.49634
7244,1.47996
11877,1.48972
5062,1.51143
3602,1.50764
15764,1.52242
11856,1.49013
7756,1.48687
9638,1.49618
23136,1.48342
16412,1.5193
10435,1.49197
10086,1.48684
10766,1.50122
2956,1.50127
7869,1.4862
11934,1.49187
12106,1.49955
9670,1.49712
5409,1.49963
7520,1.48128
17487,1.52974
4439,1.50825
12198,1.49663
20486,1.48891
23569,1.47893
4690,1.5091
1558,1.50324
10892,1.49955
2488,1.50026
25608,1.45796
18147,1.52263
3523,1.50427
4542,1.50598
15371,1.5254
3400,1.49771
17273,1.53823
26581,1.45797
2272,1.49962
18758,1.49986
14429,1.52273
233,1.5108
19438,1.48482
12823,1.51217
9843,1.49717
16676,1.51858
22353,1.48428
24263,1.47254
11392,1.5142600000000002
17261,1.53863
9964,1.49237
21781,1.48368
9727,1.49551
26753,1.45776
13231,1.5108
19406,1.48564
13201,1.50874
24080,1.47692
23395,1.48079
10542,1.50025
27600,1.46481
10420,1.49271
20805,1.48511
10002,1.48882
4647,1.51052
15572,1.52844
14539,1.52654
27757,1.47979
27854,1.47379
16740,1.51458
26019,1.46171
15738,1.5246
17221,1.53607
8458,1.48919
25896,1.46229
1726,1.50179
26699,1.45731
18608,1.50861
18746,1.49654
23435,1.48131
14554,1.52474
10284,1.49481
20363,1.49085
4607,1.50913
21160,1.48743
26951,1.46134
15753,1.5219399999999998
22477,1.48371
11115,1.51441
1067,1.49841
7280,1.47968
11258,1.51454
10940,1.5043
20993,1.48449
27063,1.46124
16006,1.52317
6166,1.49239
6461,1.49466
889,1.50807
966,1.5044499999999998
10481,1.49756
19502,1.48611
1963,1.50204
9850,1.49649
12062,1.50448
14496,1.52731
1909,1.49844
15690,1.52628
8353,1.48634
27406,1.45972
22595,1.48654
20668,1.48752
27386,1.45911
2835,1.49903
11455,1.51234
7213,1.48228
7605,1.48141
975,1.50425
2268,1.49857
3770,1.51484
22467,1.48503
14984,1.5199
132,1.51823
10131,1.49407
22342,1.4837
581,1.50356
26650,1.45731
9716,1.49544
9035,1.48772
15992,1.52344
393,1.50905
10218,1.49023
24198,1.47494
19868,1.48516
8401,1.48872
17725,1.5173299999999998
8183,1.48251
27609,1.464
11426,1.51401
4613,1.50944
16607,1.51681
22274,1.48417
8593,1.4847
14168,1.52858
26242,1.4599
19189,1.48959
27214,1.46211
12190,1.49725
26766,1.45879
2908,1.49579
21599,1.48844
8071,1.48788
22787,1.48984
18807,1.50328
15890,1.51875
21429,1.47995
5264,1.49896
6163,1.4926
26138,1.45798
5481,1.49969
26927,1.46237
24371,1.47506
6895,1.48294
25700,1.46248
17193,1.53732
18768,1.505
14317,1.52718
13600,1.5106000000000002
2650,1.5048
20641,1.48956
27872,1.47236
8789,1.47948
15345,1.52591
3190,1.49364
9894,1.49595
12349,1.49956
3650,1.50764
19182,1.49067
21022,1.47897
25772,1.46361
5976,1.49799
3370,1.49925
27166,1.46414
23263,1.48244
9604,1.50225
22088,1.48577
1764,1.50442
24193,1.47497
25502,1.45811
23148,1.48343
19742,1.48378
15629,1.52781
7903,1.48714
13334,1.51166
18120,1.52111
14692,1.52574
13451,1.51566
13993,1.52732
11539,1.50328
17952,1.51735
16846,1.51763
17127,1.53252
8414,1.48834
26535,1.45969
8817,1.47961
6284,1.49309
20636,1.49033
12944,1.50606
8536,1.4853
15651,1.52756
12726,1.50884
25937,1.4629
23901,1.48386
10471,1.49525
20547,1.4898
4326,1.51296
26626,1.45631
8587,1.48629
22981,1.48455
13306,1.51216
22373,1.48366
3641,1.50818
15799,1.52295
9034,1.48699
26287,1.45833
21,1.51763
3718,1.50648
13391,1.51664
2902,1.49639
22906,1.48178
5534,1.49796
11042,1.51486
15351,1.5274299999999998
779,1.51069
19544,1.48783
25254,1.46946
23790,1.47928
20782,1.48608
3431,1.50271
17207,1.53605
19132,1.49375
3622,1.5072100000000002
4259,1.5077
4725,1.50867
1469,1.50059
13322,1.51141
19188,1.48975
23008,1.48623
8424,1.48862
368,1.51035
25686,1.45743
11785,1.48999
13112,1.51224
9491,1.49274
27884,1.46752
11384,1.51598
19081,1.49732
26346,1.45537
18105,1.51989
27108,1.46359
4060,1.50971
10683,1.5028700000000002
1824,1.50017
27269,1.45819
10972,1.50895
25168,1.46976
27400,1.45828
3758,1.5097
3232,1.4912
18302,1.5149
7246,1.48043
17953,1.51746
1831,1.50011
8539,1.48573
1242,1.49159
20359,1.49104
19042,1.49647
4656,1.51074
19638,1.48395
8998,1.48416
11914,1.48901
24373,1.47449
8343,1.48587
25558,1.4597
8893,1.47962
7490,1.48176
25001,1.46964
18161,1.51894
11859,1.4899
25893,1.4628
14772,1.5235
17606,1.53026
1777,1.4999
22081,1.48843
15111,1.52237
11133,1.5167199999999998
13072,1.51212
20988,1.48342
24243,1.47472
13863,1.5249700000000002
14490,1.52782
25571,1.45985
17132,1.53267
7271,1.47979
17643,1.52535
18272,1.51488
14779,1.52379
20334,1.49045
17095,1.52513
12470,1.50414
16619,1.51561
20496,1.48852
24348,1.47543
13660,1.51257
20318,1.49108
3293,1.50024
378,1.50952
11484,1.51044
14247,1.53314
11882,1.49124
3845,1.5133100000000002
15051,1.51929
22025,1.48928
13777,1.51649
27344,1.45363
18178,1.51694
23444,1.48149
13039,1.50919
5024,1.51145
14029,1.52372
12270,1.4985
1658,1.50014
212,1.51247
23065,1.48523
27208,1.46285
15898,1.52202
8526,1.4847
18550,1.50837
15762,1.52345
13901,1.52407
14195,1.53254
792,1.51025
16617,1.51629
21131,1.48503
20108,1.48759
16593,1.5173299999999998
9330,1.49054
27881,1.46827
27200,1.46367
4498,1.50636
9505,1.49428
2413,1.50247
25011,1.47016
834,1.51056
9063,1.48906
9455,1.49435
9810,1.4956
12537,1.51242
13289,1.51009
